Date,vxn,vix,sp,nasdaq,dow
2001-03-09,70.69999694824219,25.6200008392334,-0.025075725323942803,-0.05494674744940326,-0.019870548509480005
2001-03-12,76.25,30.31999969482422,-0.044140782944437726,-0.06511092878549193,-0.04185839430863004
2001-03-13,72.66999816894531,27.549999237060547,0.014719630139540335,0.04642596530974091,0.008054056330323392
2001-03-14,73.61000061035156,29.610000610351562,-0.026181893093709756,-0.021416146084947903,-0.0313227122528489
2001-03-15,75.93000030517578,28.559999465942383,0.005854125517359441,-0.01604001137792555,0.005780677262877721
2001-03-16,76.2300033569336,29.90999984741211,-0.019819182794657754,-0.025995652620814158,-0.02093990973459083
2001-03-19,73.5999984741211,29.780000686645508,0.017473135776606016,0.03137613253814789,0.013719416970851309
2001-03-20,74.33999633789062,30.959999084472656,-0.024372000192958605,-0.04923518122979769,-0.02422396486940276
2001-03-21,71.33999633789062,31.93000030517578,-0.0180862772659719,-0.014757532717642867,-0.024341340194625978
2001-03-22,71.54000091552734,32.84000015258789,-0.004071995565797344,0.03620096950312394,-0.010332476862866358
2001-03-23,70.69999694824219,30.450000762939453,0.019713495936903382,0.01619325810170171,0.01220489518028949
2001-03-26,69.19999694824219,29.040000915527344,0.011219200545693092,-0.0052974457538433935,0.019044660946419725
2001-03-27,66.5999984741211,27.040000915527344,0.025253479371825076,0.0276264591407772,0.026485768673961532
2001-03-28,68.37000274658203,28.579999923706055,-0.024733008530898916,-0.061749286354975376,-0.016438959025335247
2001-03-29,73.22000122070312,29.170000076293945,-0.004641060904985464,-0.01826597661442236,0.0014000895356393482
2001-03-30,72.12999725341797,28.639999389648438,0.010726709139390915,0.010757261925982945,0.008102631174326651
2001-04-02,72.22000122070312,31.209999084472656,-0.01254023999486656,-0.03162637455978052,-0.010261276790282731
2001-04-03,75.12000274658203,34.720001220703125,-0.03499847502245124,-0.06366207472838893,-0.030341321741184743
2001-04-04,76.37000274658203,34.06999969482422,-0.002905325361392833,-0.020654125519060203,0.003127180892138058
2001-04-05,76.29000091552734,29.940000534057617,0.04275291291739027,0.08545411874597575,0.04144267730673751
2001-04-06,79.55999755859375,31.690000534057617,-0.020185948377773013,-0.03688485249608652,-0.012883537214074838
2001-04-09,75.18000030517578,31.90999984741211,0.00808462583936063,0.014627764581507188,0.005506215325895209
2001-04-10,74.4000015258789,29.440000534057617,0.026706218592037867,0.05912102329866123,0.025827709570975896
2001-04-11,75.18000030517578,28.459999084472656,-0.0021334217189706364,0.025018725507427095,-0.008875538086953782
2001-04-12,66.33000183105469,26.1200008392334,0.014991393552336968,0.032372750316869474,0.01126808271070823
2001-04-16,73.37000274658203,26.329999923706055,-0.003232889182608421,-0.026795768744500195,0.003117415516695829
2001-04-17,73.58999633789062,25.610000610351562,0.010229948339488112,0.007122791710398652,0.005709961072902788
2001-04-18,69.70999908447266,24.1299991607666,0.03815322509881213,0.07809774911134763,0.038319672099817424
2001-04-19,71.83000183105469,24.15999984741211,0.012464721753518131,0.04820739892752642,0.007309423799343004
2001-04-20,74.33999633789062,25.3799991607666,-0.00857944939981588,-0.008620357513650485,-0.010704502781607136
2001-04-23,78.37000274658203,28.15999984741211,-0.015093460052377404,-0.04930977551590826,-0.0045110876050614415
2001-04-24,79.94999694824219,28.489999771118164,-0.012236023629359138,-0.020957987872789286,-0.007422935857310031
2001-04-25,79.75,27.399999618530273,0.01581516957968027,0.02119103787243338,0.01621136829282461
2001-04-26,78.41999816894531,25.959999084472656,0.004684853904600156,-0.012172062918374986,0.006299939417991086
2001-04-27,71.30000305175781,24.020000457763672,0.014898371931206402,0.019851926410616297,0.01094774295691336
2001-04-30,68.70999908447266,25.479999542236328,-0.0028691916032248313,0.01935214659271814,-0.006969627661575671
2001-05-01,65.45999908447266,24.200000762939453,0.013498341704493846,0.024274849553755955,0.015103858464158565
2001-05-02,63.900001525878906,24.229999542236328,0.0007815020952043317,0.023861699561888793,-0.0019894506512841974
2001-05-03,68.62000274658203,25.780000686645508,-0.014984400130627271,-0.034078659855520374,-0.007385082063124551
2001-05-04,66.19999694824219,23.90999984741211,0.014337158275437674,0.020901129645271424,0.014216776254118478
2001-05-07,63.83000183105469,24.860000610351562,-0.0024504585894219535,-0.008228934907653161,-0.0014685199878197556
2001-05-08,62.91999816894531,24.440000534057617,-0.0018299600937476525,0.0115271134908443,-0.00473541511458603
2001-05-09,65.66000366210938,24.350000381469727,-0.004497819936253592,-0.019351358172060542,-0.0015199013795932452
2001-05-10,66.54000091552734,24.0,-0.0002867586514844116,-0.012960088179461432,0.0039912916074630765
2001-05-11,65.62000274658203,23.540000915527344,-0.0076054583320409,-0.010117512441299775,-0.008202869916505292
2001-05-14,66.12000274658203,24.260000228881836,0.0026056399843493476,-0.012178655858227,0.005163515610916551
2001-05-15,63.68000030517578,23.709999084472656,0.0004161909984873006,0.001756524146889179,-0.0004009463464934165
2001-05-16,60.220001220703125,21.889999389648438,0.028055524579750336,0.03803820884597035,0.031054322898315997
2001-05-17,58.689998626708984,21.469999313354492,0.002720053922715442,0.012495227398872771,0.002907714773199414
2001-05-18,53.060001373291016,21.229999542236328,0.0026894323550721746,0.0023676188011573255,0.00471481149624618
2001-05-21,52.970001220703125,20.760000228881836,0.01602466408472157,0.04738856057836556,0.003196136165394672
2001-05-22,52.900001525878906,21.350000381469727,-0.002631332512547939,0.003576198949261864,-0.007141355035628316
2001-05-23,53.63999938964844,22.079999923706055,-0.015648195622524032,-0.03088462301177121,-0.013570137586483623
2001-05-24,53.220001220703125,20.56999969482422,0.0031910514714147153,0.01703280115604374,0.0015215235741733745
2001-05-25,52.459999084472656,20.600000381469727,-0.011886310588375483,-0.01367312194142485,-0.010579537877748528
2001-05-29,56.08000183105469,22.139999389648438,-0.00782459992146223,-0.034110974718024406,0.0030637612742776257
2001-05-30,59.619998931884766,22.760000228881836,-0.015779356558458756,-0.042747909203962445,-0.015197597821574515
2001-05-31,59.66999816894531,22.639999389648438,0.0061823676577966655,0.012391125049599272,0.003608132334511277
2001-06-01,57.189998626708984,21.59000015258789,0.003854657622684866,0.018287172448041122,0.007165446648995881
2001-06-04,57.06999969482422,21.3799991607666,0.0050953447410036,0.0030148374432418658,0.0064492878836827985
2001-06-05,53.900001525878906,19.579999923706055,0.012906511100564183,0.03541930306145679,0.010281915016179435
2001-06-06,54.34000015258789,20.389999389648438,-0.01060467106196446,-0.0071573149190485765,-0.009493843604896308
2001-06-07,52.70000076293945,19.670000076293945,0.005441677248723177,0.02064901891893163,0.001850099175558235
2001-06-08,52.790000915527344,19.920000076293945,-0.009441752309571274,-0.02183556704944888,-0.010308372344341407
2001-06-11,54.47999954223633,20.700000762939453,-0.008391059924567634,-0.020211029824096474,-0.005014845065999649
2001-06-12,54.130001068115234,20.700000762939453,0.001163204401009928,-0.00038246015709488104,0.0024041597692406554
2001-06-13,57.63999938964844,21.450000762939453,-0.011411763938773379,-0.02250534358319633,-0.007035754561920874
2001-06-14,59.459999084472656,23.1200008392334,-0.017656559095685552,-0.03725586767316697,-0.01683485994766816
2001-06-15,60.54999923706055,22.809999465942383,-0.004527114710082972,-0.0076807707632561,-0.006239201373521869
2001-06-18,56.400001525878906,23.170000076293945,-0.004895136092087169,-0.019816159395124124,0.0020443106852638918
2001-06-19,55.2400016784668,22.34000015258789,0.0034282439076612084,0.002024484844746375,-0.00458619076429209
2001-06-20,54.52000045776367,21.709999084472656,0.00867104994474383,0.019175992458854225,0.004769370389763124
2001-06-21,52.060001373291016,19.3799991607666,0.011300126024453409,0.013457425358545747,0.0063755657786863165
2001-06-22,51.84000015258789,20.020000457763672,-0.009494963212735541,-0.011686689630035609,-0.010397818088585068
2001-06-25,54.0099983215332,20.670000076293945,-0.005523858751956685,0.007846975578869589,-0.009509856374053936
2001-06-26,52.810001373291016,21.200000762939453,-0.0015110424589969147,0.006682096362199437,-0.0030261463183587183
2001-06-27,51.88999938964844,20.8799991607666,-0.0046873743201225025,0.004889593051343312,-0.0036007164098924237
2001-06-28,48.709999084472656,20.010000228881836,0.01241569450714369,0.02415239123978805,0.012510977494832971
2001-06-29,45.4900016784668,19.059999465942383,-0.001485319113264489,0.01636997737138806,-0.006057330251214696
2001-07-02,43.970001220703125,18.760000228881836,0.010028092604268008,-0.005485906153949284,0.00865750723956523
2001-07-03,45.13999938964844,18.920000076293945,-0.0018372028160895987,-0.003692688617175913,-0.0021365050904612074
2001-07-05,49.439998626708984,20.09000015258789,-0.01239778139926692,-0.028758785187457305,-0.008669488245034274
2001-07-06,51.9900016784668,21.6299991607666,-0.023778751934215293,-0.03719579116338752,-0.021916249227914773
2001-07-09,51.13999938964844,22.479999542236328,0.006855443542898605,0.01118873197720116,0.004546574695019306
2001-07-10,56.20000076293945,23.25,-0.014502635743563457,-0.03204681902691626,-0.012089084974575283
2001-07-11,57.20000076293945,24.010000228881836,-0.0011347469386804002,0.0047016093989874445,0.0064045841898107796
2001-07-12,54.02000045776367,22.09000015258789,0.023414984234097415,0.051249152149366886,0.022971144315131493
2001-07-13,53.470001220703125,21.139999389648438,0.006221636236980787,0.004350437582740933,0.005715991735408745
2001-07-16,53.959999084472656,22.90999984741211,-0.010942533714401794,-0.02706595036750126,-0.006371815442931342
2001-07-17,54.84000015258789,22.610000610351562,0.009921915461124283,0.018650916400443012,0.01274011766980341
2001-07-18,56.439998626708984,23.600000381469727,-0.005557044822974006,-0.025053421676410344,-0.0034528926416448327
2001-07-19,54.59000015258789,22.510000228881836,0.006034581514543652,0.014975282957945492,0.0037932287362559126
2001-07-20,53.63999938964844,22.34000015258789,-0.003437981475594382,-0.008449579152023611,-0.0031481745631446634
2001-07-23,54.720001220703125,23.739999771118164,-0.01650406859089024,-0.020314609479689414,-0.014497654911621784
2001-07-24,57.619998931884766,25.239999771118164,-0.016405470991123064,-0.014854150213883617,-0.01774012307793263
2001-07-25,54.720001220703125,24.0,0.01595194629485564,0.012719621152154444,0.0159398423105691
2001-07-26,52.720001220703125,23.010000228881836,0.010395313211512856,0.01928550695392683,0.0047897357229447
2001-07-27,51.77000045776367,22.0,0.0023994968051410225,0.003015767465807638,-0.003733178092454388
2001-07-30,50.59000015258789,22.690000534057617,-0.001078625341053501,-0.005549918104298605,-0.001436249213788287
2001-07-31,48.349998474121094,21.6200008392334,0.005555192543405518,0.004593386583409182,0.011574090273750906
2001-08-01,47.810001373291016,20.559999465942383,0.0038729041767745515,0.020144633516367954,-0.0012171270111909144
2001-08-02,48.04999923706055,20.09000015258789,0.003956163689383959,0.00914399939274268,0.003909558328183769
2001-08-03,48.470001220703125,19.889999389648438,-0.005256489848173491,-0.010135510224116507,-0.003645986478453955
2001-08-06,48.41999816894531,21.889999389648438,-0.0114874735657115,-0.015642003495770183,-0.010659967470356583
2001-08-07,48.7599983215332,21.010000228881836,0.0032600773504200104,-0.0031855718648065912,0.0055062964570984155
2001-08-08,48.72999954223633,22.31999969482422,-0.017480014949267868,-0.03076243890299452,-0.01592538683226947
2001-08-09,48.150001525878906,21.75,-8.447593748169898e-05,-0.001547219988316292,0.0004914098463089921
2001-08-10,48.52000045776367,20.549999237060547,0.005670733575997913,-0.003495076370937563,0.011363048800744532
2001-08-13,47.4900016784668,20.420000076293945,0.0009490058013956156,0.013090749097660443,-3.2626837301653375e-05
2001-08-14,48.439998626708984,20.479999542236328,-0.003835177286675257,-0.008979517296338538,-0.00035915306655011613
2001-08-15,48.369998931884766,20.90999984741211,-0.007366529506445028,-0.02350614437922909,-0.006380149148240031
2001-08-16,50.97999954223633,21.540000915527344,0.0030851788825781395,0.005938862962094429,0.004491113840817277
2001-08-17,52.02000045776367,23.84000015258789,-0.016803443148875,-0.03334753849463868,-0.014708456216726477
2001-08-20,51.63999938964844,22.8700008392334,0.008091365281536667,0.007651365309346053,0.007712757970672517
2001-08-21,52.540000915527344,24.399999618530273,-0.012153030103248523,-0.02696346744374525,-0.014241400939422642
2001-08-22,51.09000015258789,22.440000534057617,0.006932045817424317,0.015555745477191116,0.01004952382197932
2001-08-23,49.2599983215332,22.229999542236328,-0.0027671176371318455,-0.009203484454327513,-0.004657170394673458
2001-08-24,47.70000076293945,19.709999084472656,0.019463667754720436,0.03927876956204045,0.018789679467491657
2001-08-27,47.220001220703125,20.559999465942383,-0.004839056824065403,-0.002292909752468073,-0.0039239938052988005
2001-08-28,48.7400016784668,22.0,-0.015123798461059844,-0.025113925955240576,-0.015561989469013
2001-08-29,49.279998779296875,23.030000686645508,-0.011211856303303616,-0.011763379517497712,-0.012911155614737612
2001-08-30,52.279998779296875,25.40999984741211,-0.01715015190128704,-0.0283331820311923,-0.017123476756643642
2001-08-31,52.86000061035156,24.920000076293945,0.004021844613325859,0.0076450631533765525,0.003036835660073862
2001-09-04,57.150001525878906,25.850000381469727,-0.0005647553909987461,-0.019378676283305127,0.004786659704950857
2001-09-05,58.72999954223633,26.350000381469727,-0.0010597093809186155,-0.006668987687079484,0.0035724391232163
2001-09-06,62.0099983215332,28.610000610351562,-0.022644739357760024,-0.03081074087913314,-0.019365466658220136
2001-09-07,65.44999694824219,30.989999771118164,-0.018812873731179888,-0.01057378913167946,-0.02416881018173952
2001-09-10,63.84000015258789,31.84000015258789,0.006206646640060624,0.004540281047947227,-3.537945893380535e-05
2001-09-17,73.26000213623047,41.7599983215332,-0.05046795662810626,-0.07076688011762532,-0.07396242701246591
2001-09-18,74.73999786376953,38.869998931884766,-0.005821884809079506,-0.015613064264878126,-0.0019411706118281256
2001-09-19,76.93000030517578,40.560001373291016,-0.016243709423848913,-0.01769813890910457,-0.01633669856284477
2001-09-20,82.48999786376953,43.7400016784668,-0.031552519767185205,-0.037933933758645504,-0.044701031345161554
2001-09-21,77.7300033569336,42.65999984741211,-0.0192177438972797,-0.032994100571488376,-0.01690387294850315
2001-09-24,69.41000366210938,37.75,0.03824259274960759,0.052164254614628876,0.04371931335731704
2001-09-25,67.56999969482422,35.810001373291016,0.008751278426766528,0.0014928095734809135,0.006500246157737347
2001-09-26,65.94000244140625,35.2599983215332,-0.0051800399195286485,-0.025358089691312802,-0.010748132358962922
2001-09-27,65.91000366210938,34.0,0.011423625360937937,-0.0022771721097621187,0.013222006331816675
2001-09-28,65.19000244140625,31.93000030517578,0.021685156359092933,0.025742228373755206,0.018956565462467406
2001-10-01,64.94000244140625,32.31999969482422,-0.002298538239235396,-0.0123119966057606,-0.001213442331609598
2001-10-02,63.84000015258789,31.18000030517578,0.01223043093528238,0.007985803592396886,0.012791210550835298
2001-10-03,62.16999816894531,31.34000015258789,0.019731262404344155,0.05759878346586132,0.019164787424941442
2001-10-04,61.939998626708984,31.969999313354492,-0.0024744510496976816,0.0103835900736074,-0.006917989222189113
2001-10-05,63.349998474121094,33.38999938964844,0.0016347428379509079,0.004989684378408043,0.0064783004231281395
2001-10-08,66.12999725341797,35.119998931884766,-0.008379447200028665,0.000404765965043469,-0.005699369735937174
2001-10-09,66.26000213623047,34.83000183105469,-0.005369934018738904,-0.022518857555166253,-0.0017107812358584747
2001-10-10,66.19000244140625,31.600000381469727,0.022679118421754747,0.035086312116765175,0.02060061086107318
2001-10-11,61.63999938964844,31.5,0.015093852667844137,0.0452096601365073,0.018185801715319336
2001-10-12,65.9800033569336,35.27000045776367,-0.005280796063004708,0.0011337019741882288,-0.007069228726640677
2001-10-15,66.23999786376953,35.310001373291016,-0.0015310059614022443,-0.004170929829705521,0.00037021203185600294
2001-10-16,64.01000213623047,32.880001068115234,0.006912017833284514,0.015071686168398669,0.0039088928250853245
2001-10-17,67.11000061035156,35.08000183105469,-0.018808418954138602,-0.04497240287220612,-0.016249926850452467
2001-10-18,70.69000244140625,34.95000076293945,-0.007904203580733224,0.003867776250897728,-0.007583128497177761
2001-10-19,69.27999877929688,34.11000061035156,0.004546964493033415,0.011185387344884182,0.004452546165538491
2001-10-22,67.36000061035156,32.25,0.01518028199200593,0.021762121829427064,0.01861294928673697
2001-10-23,63.72999954223633,32.0,-0.0047087428503352,-0.002133330288653239,-0.00394828503115025
2001-10-24,61.90999984741211,30.950000762939453,0.0003870283449813057,0.01577463184967577,0.0005929710063762433
2001-10-25,56.93000030517578,29.459999084472656,0.013627706761264227,0.025053951598401847,0.0124711343911431
2001-10-26,56.90999984741211,28.420000076293945,0.004100354664347971,-0.0036733789136918836,0.008656327929692318
2001-10-29,60.290000915527344,31.639999389648438,-0.024106546045271102,-0.0400459114507072,-0.029305818515752893
2001-10-30,63.40999984741211,33.459999084472656,-0.017314960040262072,-0.019074324907889816,-0.016042503518180592
2001-10-31,62.349998474121094,33.560001373291016,-9.445090562961473e-06,0.013575291403058848,-0.0051481688822372
2001-11-01,61.18000030517578,32.310001373291016,0.022688760107419916,0.032652455685283625,0.020586400175422032
2001-11-02,61.189998626708984,30.709999084472656,0.0028554117779926494,-0.0003264968282954956,0.006417220631311746
2001-11-05,58.959999084472656,30.5,0.014283100883702897,0.02707986835795025,0.012522724240669407
2001-11-06,57.310001373291016,28.799999237060547,0.01442165687681226,0.022835389884893757,0.01577256927812731
2001-11-07,57.18000030517578,29.1299991607666,-0.0027386165135638726,0.0013342411066942074,-0.0038390288977367525
2001-11-08,58.75,28.6200008392334,0.002452618222911972,-0.005325639213013292,0.003463550131171034
2001-11-09,58.59000015258789,27.440000534057617,0.0015811866117157653,0.0003883547057357163,0.00213388092862544
2001-11-12,58.9900016784668,29.350000381469727,-0.0017690231948777628,0.006351214014044956,-0.0055974310597964
2001-11-13,55.939998626708984,26.469999313354492,0.018393206188873717,0.02785637678010503,0.020366082472836364
2001-11-14,56.380001068115234,26.559999465942383,0.0018594007771622653,0.005838794164467606,0.007423971516486875
2001-11-15,57.45000076293945,25.559999465942383,0.0009021694267561973,-0.0013775819761915995,0.004953228737425048
2001-11-16,55.0099983215332,25.06999969482422,-0.0031478666324898704,-0.0010475977350312268,-0.0005470702959484097
2001-11-19,50.83000183105469,24.459999084472656,0.010839936279118731,0.01870134747982529,0.0110334479161158
2001-11-20,51.40999984741211,24.1200008392334,-0.007324400212031177,-0.028264540823917588,-0.007554184534767418
2001-11-21,52.68000030517578,24.190000534057617,-0.004939282246342521,-0.0029076700673690645,-0.006759246851816517
2001-11-23,50.810001373291016,23.25,0.011637895729167196,0.014901302576343686,0.012633068106481068
2001-11-26,48.220001220703125,23.790000915527344,0.006135906947333914,0.019785128375552807,0.002310652683645733
2001-11-27,49.27000045776367,24.0,-0.0068663628661316525,-0.0027133049927235186,-0.01109539976093632
2001-11-28,52.209999084472656,25.899999618530273,-0.018420008155057115,-0.02510631548474006,-0.016415348451376877
2001-11-29,48.90999984741211,25.18000030517578,0.010296585725125816,0.02370553993286173,0.012032066162334763
2001-11-30,48.45000076293945,23.84000015258789,-0.0006579957968887046,-0.0013872490395306469,0.0022498532438625088
2001-12-03,49.7400016784668,25.770000457763672,-0.00841649215393885,-0.01339092656325873,-0.008931722822276585
2001-12-04,48.040000915527344,24.079999923706055,0.013100837071863543,0.03009531741639735,0.013214273625130415
2001-12-05,47.439998626708984,23.020000457763672,0.022072836601092407,0.04177227976451964,0.022036953770111722
2001-12-06,48.38999938964844,23.709999084472656,-0.002780809995695209,0.003623439442866125,-0.0014990423393058336
2001-12-07,50.18000030517578,23.489999771118164,-0.007559921671188211,-0.016199479040838037,-0.004931339064692617
2001-12-10,52.119998931884766,25.6200008392334,-0.015995192716303893,-0.014521688301129591,-0.01281979817539275
2001-12-11,50.72999954223633,25.299999237060547,-0.002784784846049183,0.004912346215566056,-0.0033397686956509434
2001-12-12,48.09000015258789,24.8700008392334,0.0002726118763029713,0.004709314006992002,0.0006510028675006999
2001-12-13,52.150001525878906,25.90999984741211,-0.015679766197094783,-0.032783025585024245,-0.013057271020847338
2001-12-14,52.790000915527344,24.6299991607666,0.003308819623699007,0.003415685678375728,0.00456647103333688
2001-12-17,51.06999969482422,24.260000228881836,0.009984817742795105,0.01739866925227474,0.008203755418316978
2001-12-18,49.04999923706055,23.290000915527344,0.0075178272323487795,0.008671972287947024,0.010700755611783058
2001-12-19,49.68000030517578,22.579999923706055,0.005792881874600668,-0.010968973838255883,0.007185343334153703
2001-12-20,52.90999984741211,23.670000076293945,-0.008412407306602606,-0.032990883408504944,-0.008507425754924034
2001-12-21,50.959999084472656,22.5,0.004341671186717037,0.014124098208831792,0.005010885069938326
2001-12-24,49.439998626708984,22.6200008392334,-0.0002096405663664981,-0.0006940195830926902,0.0
2001-12-26,49.060001373291016,22.290000915527344,0.004115027177954587,0.008306948339930441,0.005247594072522673
2001-12-27,47.459999084472656,21.59000015258789,0.0067288437415868995,0.007985622146263733,0.004270144750741677
2001-12-28,45.939998626708984,21.399999618530273,0.0033561402487249335,0.0054696608699584,0.0005605466927157565
2001-12-31,47.2599983215332,23.799999237060547,-0.011208002315408978,-0.018722318189712043,-0.011451331843254711
2002-01-02,48.04999923706055,22.709999084472656,0.00572368331938565,0.014683492807071775,0.005158523874003817
2002-01-03,47.06999969482422,21.34000015258789,0.00913820966062987,0.0323227820360242,0.009754251109434248
2002-01-04,46.86000061035156,20.450000762939453,0.0061939218320632905,0.007364142617185633,0.00857494495949878
2002-01-07,47.88999938964844,21.940000534057617,-0.006520083881542553,-0.010877693865956072,-0.0061290775158685685
2002-01-08,47.40999984741211,21.829999923706055,-0.0035948213418453357,0.009108659845239724,-0.0045705716489312575
2002-01-09,48.349998474121094,22.1299991607666,-0.004810291761541906,-0.005291870221470063,-0.00557778338347217
2002-01-10,48.65999984741211,22.360000610351562,0.001219916438481459,0.001148534304364947,-0.0026018819341138235
2002-01-11,48.369998931884766,22.600000381469727,-0.009512981955861711,-0.012177966847302657,-0.00801086443222226
2002-01-14,49.5099983215332,23.579999923706055,-0.0062959138754960075,-0.01580814893266652,-0.009669635417531075
2002-01-15,48.02000045776367,22.700000762939453,0.006810765458505635,0.005095670156079129,0.003303513146479982
2002-01-16,49.43000030517578,23.450000762939453,-0.016378520405579702,-0.028628106418551583,-0.02158123362341642
2002-01-17,46.970001220703125,22.25,0.009980500536555895,0.021057912284756907,0.014085533729180104
2002-01-18,48.88999938964844,22.520000457763672,-0.009971623285766815,-0.028335764529143558,-0.007969756731548407
2002-01-22,50.369998931884766,23.610000610351562,-0.007361227964756903,-0.025079503115554774,-0.005958228559581421
2002-01-23,48.150001525878906,21.8799991607666,0.007893286045234099,0.020947371881485734,0.0017650164786536236
2002-01-24,47.369998931884766,21.149999618530273,0.003512738978946531,0.010452959566774415,0.006668765496021622
2002-01-25,45.66999816894531,21.010000228881836,0.0009976074738467559,-0.002515286305284424,0.004482532313158957
2002-01-28,42.959999084472656,21.139999389648438,-0.00019411976604137167,0.0031997487278144325,0.0026053138886431996
2002-01-29,45.900001525878906,24.350000381469727,-0.02903014700394928,-0.026543841818985007,-0.02540784281589085
2002-01-30,44.66999816894531,23.219999313354492,0.011679180242276892,0.010745054181938662,0.014924106171725739
2002-01-31,42.459999084472656,21.09000015258789,0.014823542663659693,0.010703285335186902,0.015967495000421484
2002-02-01,43.08000183105469,21.1200008392334,-0.007103564186859824,-0.011853682991365098,-0.0012851232373024915
2002-02-04,45.84000015258789,24.8700008392334,-0.025048237435489954,-0.02958185563446617,-0.022473742985999436
2002-02-05,46.7400016784668,25.450000762939453,-0.0040467007733509764,-0.009209474568631389,-0.00017139291060055696
2002-02-06,49.060001373291016,26.09000015258789,-0.005990282300850029,-0.014137969201940536,-0.0033135495835105895
2002-02-07,51.11000061035156,25.110000610351562,-0.00308730347398157,-0.01702489423609499,-0.0028994745238567956
2002-02-08,49.279998779296875,23.260000228881836,0.014749394743924532,0.020422882412160757,0.0122667272032456
2002-02-11,46.40999984741211,21.780000686645508,0.014238313259156418,0.01515769075418044,0.014319862835284115
2002-02-12,45.45000076293945,21.6200008392334,-0.004000961905916361,-0.0067647706858151605,-0.0021307972933815402
2002-02-13,44.470001220703125,20.850000381469727,0.009892228247223758,0.013510941399171696,0.01268612046058815
2002-02-14,42.220001220703125,21.770000457763672,-0.0018165896617011541,-0.008529375678188659,0.0012325453677608958
2002-02-15,44.9900016784668,22.3700008392334,-0.01107783483637569,-0.020924053598240618,-0.009942311973458252
2002-02-19,47.22999954223633,24.43000030517578,-0.019054196735832064,-0.030707071662644598,-0.01607312153318283
2002-02-20,46.70000076293945,22.65999984741211,0.013423280246381113,0.0141571776283422,0.019916048997970906
2002-02-21,48.08000183105469,23.799999237060547,-0.015631871250006663,-0.03398562215182533,-0.010769829442120826
